InvoiceDate,InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,Year,Month,Day,Hour,TotalAmount
2011-05-01 13:45:00,551531,84927F,PSYCHEDELIC TILE HOOK,4,2.1,15376,United Kingdom,2011,5,1,13,8.4
2011-05-01 13:45:00,551531,21408,SPOTTY PINK DUCK DOORSTOP,3,4.25,15376,United Kingdom,2011,5,1,13,12.75
2011-05-01 13:45:00,551531,84356,POMPOM CURTAIN,2,6.95,15376,United Kingdom,2011,5,1,13,13.9
2011-05-01 13:45:00,551531,22561,WOODEN SCHOOL COLOURING SET,3,1.65,15376,United Kingdom,2011,5,1,13,4.95
2011-05-01 13:45:00,551531,84629,WHITE 3 FRAME BIRDS AND TREE ,1,21.95,15376,United Kingdom,2011,5,1,13,21.95
2011-05-01 13:45:00,551531,22135,MINI LADLE LOVE HEART PINK,12,0.42,15376,United Kingdom,2011,5,1,13,5.04
2011-05-01 13:45:00,551531,22134,MINI LADLE LOVE HEART RED ,7,0.42,15376,United Kingdom,2011,5,1,13,2.94
2011-05-01 13:45:00,551531,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,1.95,15376,United Kingdom,2011,5,1,13,11.7
2011-05-01 13:45:00,551531,22133,PINK LOVE HEART SHAPE CUP,8,0.85,15376,United Kingdom,2011,5,1,13,6.8
2011-05-01 13:45:00,551531,22132,RED LOVE HEART SHAPE CUP,8,0.85,15376,United Kingdom,2011,5,1,13,6.8
2011-05-01 13:45:00,551531,22781,GUMBALL MAGAZINE RACK,2,7.65,15376,United Kingdom,2011,5,1,13,15.3
2011-05-01 13:45:00,551531,22371,AIRLINE BAG VINTAGE TOKYO 78,2,4.25,15376,United Kingdom,2011,5,1,13,8.5
2011-05-01 13:45:00,551531,20802,SMALL GLASS SUNDAE DISH CLEAR,6,1.65,15376,United Kingdom,2011,5,1,13,9.9
2011-05-01 13:45:00,551531,20803,SMALL PINK GLASS SUNDAE DISH,6,0.39,15376,United Kingdom,2011,5,1,13,2.34
2011-05-01 13:45:00,551531,79030G,TUMBLER NEW ENGLAND,24,0.39,15376,United Kingdom,2011,5,1,13,9.36
2011-05-01 13:45:00,551531,21243,PINK  POLKADOT PLATE ,12,1.69,15376,United Kingdom,2011,5,1,13,20.28
2011-05-01 13:45:00,551531,21244,BLUE POLKADOT PLATE ,12,1.69,15376,United Kingdom,2011,5,1,13,20.28
2011-05-01 13:45:00,551531,22315,200 RED + WHITE BENDY STRAWS,6,1.25,15376,United Kingdom,2011,5,1,13,7.5
2011-05-01 13:45:00,551531,21874,GIN AND TONIC MUG,12,1.25,15376,United Kingdom,2011,5,1,13,15.0
2011-05-01 13:45:00,551531,21868,POTTING SHED TEA MUG,12,1.25,15376,United Kingdom,2011,5,1,13,15.0
2011-05-01 13:45:00,551531,21872,GLAMOROUS  MUG,12,1.25,15376,United Kingdom,2011,5,1,13,15.0
2011-05-01 13:45:00,551531,37340,MULTICOLOUR SPRING FLOWER MUG,6,0.39,15376,United Kingdom,2011,5,1,13,2.34
2011-05-01 13:45:00,551531,85159B,"WHITE TEA,COFFEE,SUGAR JARS",4,1.95,15376,United Kingdom,2011,5,1,13,7.8
2011-05-01 13:45:00,551531,20675,BLUE POLKADOT BOWL,8,1.25,15376,United Kingdom,2011,5,1,13,10.0
2011-05-01 13:45:00,551531,22699,ROSES REGENCY TEACUP AND SAUCER ,4,2.95,15376,United Kingdom,2011,5,1,13,11.8
2011-05-01 13:45:00,551531,22697,GREEN REGENCY TEACUP AND SAUCER,6,2.95,15376,United Kingdom,2011,5,1,13,17.7
2011-05-01 13:45:00,551531,22698,PINK REGENCY TEACUP AND SAUCER,8,2.95,15376,United Kingdom,2011,5,1,13,23.6
2011-05-01 13:45:00,551531,22066,LOVE HEART TRINKET POT,6,0.39,15376,United Kingdom,2011,5,1,13,2.34
2011-05-01 13:45:00,551531,22630,DOLLY GIRL LUNCH BOX,3,1.95,15376,United Kingdom,2011,5,1,13,5.85
2011-05-01 13:45:00,551531,22629,SPACEBOY LUNCH BOX ,3,1.95,15376,United Kingdom,2011,5,1,13,5.85
2011-05-01 13:45:00,551531,84692,BOX OF 24 COCKTAIL PARASOLS,6,0.42,15376,United Kingdom,2011,5,1,13,2.52
2011-05-01 13:45:00,551531,21239,PINK  POLKADOT CUP,12,0.85,15376,United Kingdom,2011,5,1,13,10.2
2011-05-01 13:45:00,551531,21240,BLUE POLKADOT CUP,12,0.85,15376,United Kingdom,2011,5,1,13,10.2
2011-05-01 13:45:00,551531,20677,PINK POLKADOT BOWL,8,1.25,15376,United Kingdom,2011,5,1,13,10.0
2011-05-01 13:45:00,551531,84313C,ORANGE TV TRAY TABLE ,1,1.95,15376,United Kingdom,2011,5,1,13,1.95
2011-05-01 14:17:00,551532,22792,FLUTED ANTIQUE CANDLE HOLDER,12,0.85,16554,United Kingdom,2011,5,1,14,10.2
2011-05-01 14:17:00,551532,22776,SWEETHEART CAKESTAND 3 TIER,2,9.95,16554,United Kingdom,2011,5,1,14,19.9
2011-05-01 14:17:00,551532,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2.95,16554,United Kingdom,2011,5,1,14,23.6
2011-05-01 14:17:00,551532,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,3.75,16554,United Kingdom,2011,5,1,14,15.0
2011-05-01 14:17:00,551532,84946,ANTIQUE SILVER T-LIGHT GLASS,12,1.25,16554,United Kingdom,2011,5,1,14,15.0
2011-05-01 14:17:00,551532,22180,RETROSPOT LAMP,1,9.95,16554,United Kingdom,2011,5,1,14,9.95
2011-05-01 14:17:00,551532,21313,GLASS HEART T-LIGHT HOLDER ,12,0.85,16554,United Kingdom,2011,5,1,14,10.2
2011-05-01 14:17:00,551532,22423,REGENCY CAKESTAND 3 TIER,1,12.75,16554,United Kingdom,2011,5,1,14,12.75
2011-05-01 14:17:00,551532,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,0.65,16554,United Kingdom,2011,5,1,14,7.8
2011-05-01 14:17:00,551532,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,3,6.25,16554,United Kingdom,2011,5,1,14,18.75
2011-05-01 14:17:00,551532,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,3.29,16554,United Kingdom,2011,5,1,14,13.16
2011-05-01 14:17:00,551532,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,1.45,16554,United Kingdom,2011,5,1,14,17.4
2011-05-01 14:17:00,551532,23132,SMALL IVORY HEART WALL ORGANISER,3,5.75,16554,United Kingdom,2011,5,1,14,17.25
2011-05-01 14:17:00,551532,22822,CREAM WALL PLANTER HEART SHAPED,2,5.95,16554,United Kingdom,2011,5,1,14,11.9
2011-05-01 14:17:00,551532,47566,PARTY BUNTING,4,4.95,16554,United Kingdom,2011,5,1,14,19.8
2011-05-01 14:17:00,551532,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.55,16554,United Kingdom,2011,5,1,14,15.3
2011-05-01 14:17:00,551532,22854,CREAM SWEETHEART EGG HOLDER,4,4.95,16554,United Kingdom,2011,5,1,14,19.8
2011-05-01 14:17:00,551532,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,7.95,16554,United Kingdom,2011,5,1,14,15.9
2011-05-01 14:17:00,551532,22464,HANGING METAL HEART LANTERN,12,1.65,16554,United Kingdom,2011,5,1,14,19.8
2011-05-01 14:17:00,551532,22342,HOME GARLAND PAINTED ZINC ,12,1.65,16554,United Kingdom,2011,5,1,14,19.8
2011-05-01 14:58:00,551533,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2.08,15407,United Kingdom,2011,5,1,14,2.08
2011-05-01 14:58:00,551533,22926,IVORY GIANT GARDEN THERMOMETER,1,5.95,15407,United Kingdom,2011,5,1,14,5.95
2011-05-01 14:58:00,551533,22990,COTTON APRON PANTRY DESIGN,1,4.95,15407,United Kingdom,2011,5,1,14,4.95
2011-05-01 14:58:00,551533,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,5.45,15407,United Kingdom,2011,5,1,14,5.45
2011-05-01 14:58:00,551533,47590B,PINK HAPPY BIRTHDAY BUNTING,1,5.45,15407,United Kingdom,2011,5,1,14,5.45
2011-05-01 14:58:00,551533,21260,FIRST AID TIN,1,3.25,15407,United Kingdom,2011,5,1,14,3.25
2011-05-01 14:58:00,551533,21623,VINTAGE UNION JACK MEMOBOARD,1,9.95,15407,United Kingdom,2011,5,1,14,9.95
2011-05-01 14:58:00,551533,16169K,WRAP FOLK ART,25,0.42,15407,United Kingdom,2011,5,1,14,10.5
2011-05-01 14:58:00,551533,20981,12 PENCILS TALL TUBE WOODLAND,1,0.85,15407,United Kingdom,2011,5,1,14,0.85
2011-05-01 14:58:00,551533,20975,12 PENCILS SMALL TUBE RED RETROSPOT,11,0.65,15407,United Kingdom,2011,5,1,14,7.15
2011-05-01 14:58:00,551533,20974,12 PENCILS SMALL TUBE SKULL,3,0.65,15407,United Kingdom,2011,5,1,14,1.95
2011-05-01 14:58:00,551533,84692,BOX OF 24 COCKTAIL PARASOLS,1,0.42,15407,United Kingdom,2011,5,1,14,0.42
2011-05-01 14:58:00,551533,22485,SET OF 2 WOODEN MARKET CRATES,1,12.75,15407,United Kingdom,2011,5,1,14,12.75
2011-05-01 14:58:00,551533,21476,STEEL SWEETHEART ROUND TABLE CREAM,1,14.95,15407,United Kingdom,2011,5,1,14,14.95
2011-05-01 14:58:00,551533,21246,RED RETROSPOT BIG BOWL,1,4.95,15407,United Kingdom,2011,5,1,14,4.95
2011-05-01 14:58:00,551533,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2.95,15407,United Kingdom,2011,5,1,14,2.95
2011-05-01 14:58:00,551533,22631,CIRCUS PARADE LUNCH BOX ,1,1.95,15407,United Kingdom,2011,5,1,14,1.95
2011-05-01 14:58:00,551533,22896,PEG BAG APPLES DESIGN,1,2.55,15407,United Kingdom,2011,5,1,14,2.55
2011-05-01 14:58:00,551533,22482,BLUE TEA TOWEL CLASSIC DESIGN,1,1.25,15407,United Kingdom,2011,5,1,14,1.25
2011-05-01 14:58:00,551533,22481,BLACK TEA TOWEL CLASSIC DESIGN,1,1.25,15407,United Kingdom,2011,5,1,14,1.25
2011-05-01 14:58:00,551533,22480,RED TEA TOWEL CLASSIC DESIGN,1,1.25,15407,United Kingdom,2011,5,1,14,1.25
2011-05-01 14:58:00,551533,22813,PACK 3 BOXES BIRD PANNETONE ,1,1.95,15407,United Kingdom,2011,5,1,14,1.95
2011-05-01 14:58:00,551533,23141,TRIPLE WIRE HOOK PINK HEART,1,4.15,15407,United Kingdom,2011,5,1,14,4.15
2011-05-01 14:58:00,551533,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2.08,15407,United Kingdom,2011,5,1,14,2.08
2011-05-01 14:58:00,551533,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2.08,15407,United Kingdom,2011,5,1,14,2.08
2011-05-01 14:58:00,551533,22729,ALARM CLOCK BAKELIKE ORANGE,1,3.75,15407,United Kingdom,2011,5,1,14,3.75
2011-05-01 14:58:00,551533,21043,APRON MODERN VINTAGE COTTON,1,1.95,15407,United Kingdom,2011,5,1,14,1.95
2011-05-01 14:58:00,551533,21754,HOME BUILDING BLOCK WORD,1,5.95,15407,United Kingdom,2011,5,1,14,5.95
2011-05-01 14:58:00,551533,22968,ROSE COTTAGE KEEPSAKE BOX ,1,9.95,15407,United Kingdom,2011,5,1,14,9.95
2011-05-01 14:58:00,551533,22423,REGENCY CAKESTAND 3 TIER,1,12.75,15407,United Kingdom,2011,5,1,14,12.75
2011-05-01 14:58:00,551533,20675,BLUE POLKADOT BOWL,2,1.25,15407,United Kingdom,2011,5,1,14,2.5
2011-05-01 14:58:00,551533,20676,RED RETROSPOT BOWL,2,1.25,15407,United Kingdom,2011,5,1,14,2.5
2011-05-01 14:58:00,551533,20674,GREEN POLKADOT BOWL,2,1.25,15407,United Kingdom,2011,5,1,14,2.5
2011-05-01 14:58:00,551533,21670,BLUE SPOT CERAMIC DRAWER KNOB,1,1.25,15407,United Kingdom,2011,5,1,14,1.25
2011-05-01 14:58:00,551533,21668,RED STRIPE CERAMIC DRAWER KNOB,1,1.25,15407,United Kingdom,2011,5,1,14,1.25
2011-05-01 14:58:00,551533,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,1.25,15407,United Kingdom,2011,5,1,14,1.25
2011-05-01 14:58:00,551533,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,1.25,15407,United Kingdom,2011,5,1,14,1.25
2011-05-01 14:58:00,551533,22502,PICNIC BASKET WICKER SMALL,1,5.95,15407,United Kingdom,2011,5,1,14,5.95
2011-05-01 14:59:00,551534,21723,ALPHABET HEARTS STICKER SHEET,24,0.85,14655,United Kingdom,2011,5,1,14,20.4
2011-05-01 14:59:00,551534,85099B,JUMBO BAG RED RETROSPOT,50,2.08,14655,United Kingdom,2011,5,1,14,104.0
2011-05-01 14:59:00,551534,22386,JUMBO BAG PINK POLKADOT,100,1.79,14655,United Kingdom,2011,5,1,14,179.0
2011-05-01 14:59:00,551534,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,20,2.08,14655,United Kingdom,2011,5,1,14,41.6
2011-06-01 07:37:00,555156,23299,FOOD COVER WITH BEADS SET 2 ,6,3.75,15643,United Kingdom,2011,6,1,7,22.5
2011-06-01 07:37:00,555156,22847,BREAD BIN DINER STYLE IVORY,1,16.95,15643,United Kingdom,2011,6,1,7,16.95
2011-06-01 07:38:00,555157,23075,PARLOUR CERAMIC WALL HOOK,16,4.15,15643,United Kingdom,2011,6,1,7,66.4
2011-06-01 07:38:00,555157,47590B,PINK HAPPY BIRTHDAY BUNTING,6,5.45,15643,United Kingdom,2011,6,1,7,32.7
2011-06-01 07:38:00,555157,22423,REGENCY CAKESTAND 3 TIER,4,12.75,15643,United Kingdom,2011,6,1,7,51.0
2011-06-01 07:38:00,555157,47590A,BLUE HAPPY BIRTHDAY BUNTING,6,5.45,15643,United Kingdom,2011,6,1,7,32.7
2011-06-01 07:38:00,555157,22849,BREAD BIN DINER STYLE MINT,1,16.95,15643,United Kingdom,2011,6,1,7,16.95
2011-06-01 07:38:00,555157,47566,PARTY BUNTING,8,4.95,15643,United Kingdom,2011,6,1,7,39.6
2011-06-01 07:38:00,555157,82580,BATHROOM METAL SIGN,12,0.55,15643,United Kingdom,2011,6,1,7,6.6
2011-06-01 07:38:00,555157,23169,CLASSIC GLASS COOKIE JAR,10,4.15,15643,United Kingdom,2011,6,1,7,41.5
2011-06-01 08:38:00,555158,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,1.95,14842,United Kingdom,2011,6,1,8,23.4
2011-06-01 08:38:00,555158,22179,SET 10 NIGHT OWL LIGHTS,4,6.75,14842,United Kingdom,2011,6,1,8,27.0
2011-06-01 08:38:00,555158,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,3.75,14842,United Kingdom,2011,6,1,8,22.5
2011-06-01 08:38:00,555158,23083,SET 6 PAPER TABLE LANTERN STARS ,6,3.75,14842,United Kingdom,2011,6,1,8,22.5
2011-06-01 08:38:00,555158,22468,BABUSHKA LIGHTS STRING OF 10,4,6.75,14842,United Kingdom,2011,6,1,8,27.0
2011-06-01 08:38:00,555158,22084,PAPER CHAIN KIT EMPIRE,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,22083,PAPER CHAIN KIT RETROSPOT,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,23108,SET OF 10 LED DOLLY LIGHTS,12,5.39,14842,United Kingdom,2011,6,1,8,64.68
2011-06-01 08:38:00,555158,20749,ASSORTED COLOUR MINI CASES,2,7.95,14842,United Kingdom,2011,6,1,8,15.9
2011-06-01 08:38:00,555158,22138,BAKING SET 9 PIECE RETROSPOT ,3,4.95,14842,United Kingdom,2011,6,1,8,14.85
2011-06-01 08:38:00,555158,22492,MINI PAINT SET VINTAGE ,36,0.65,14842,United Kingdom,2011,6,1,8,23.4
2011-06-01 08:38:00,555158,22570,FELTCRAFT CUSHION RABBIT,4,3.75,14842,United Kingdom,2011,6,1,8,15.0
2011-06-01 08:38:00,555158,22568,FELTCRAFT CUSHION OWL,4,3.75,14842,United Kingdom,2011,6,1,8,15.0
2011-06-01 08:38:00,555158,22274,FELTCRAFT DOLL EMILY,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,22273,FELTCRAFT DOLL MOLLY,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,3.75,14842,United Kingdom,2011,6,1,8,15.0
2011-06-01 08:38:00,555158,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2.1,14842,United Kingdom,2011,6,1,8,12.6
2011-06-01 08:38:00,555158,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,1.65,14842,United Kingdom,2011,6,1,8,19.8
2011-06-01 08:38:00,555158,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,1.65,14842,United Kingdom,2011,6,1,8,19.8
2011-06-01 08:38:00,555158,22752,SET 7 BABUSHKA NESTING BOXES,2,8.5,14842,United Kingdom,2011,6,1,8,17.0
2011-06-01 08:38:00,555158,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,20978,36 PENCILS TUBE SKULLS,16,1.25,14842,United Kingdom,2011,6,1,8,20.0
2011-06-01 08:38:00,555158,20977,36 PENCILS TUBE WOODLAND,16,1.25,14842,United Kingdom,2011,6,1,8,20.0
2011-06-01 08:38:00,555158,20979,36 PENCILS TUBE RED RETROSPOT,16,1.25,14842,United Kingdom,2011,6,1,8,20.0
2011-06-01 08:38:00,555158,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2.55,14842,United Kingdom,2011,6,1,8,15.3
2011-06-01 08:38:00,555158,22583,PACK OF 6 HANDBAG GIFT BOXES,6,2.55,14842,United Kingdom,2011,6,1,8,15.3
2011-06-01 08:38:00,555158,22585,PACK OF 6 BIRDY GIFT TAGS,12,1.25,14842,United Kingdom,2011,6,1,8,15.0
2011-06-01 08:38:00,555158,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,0.29,14842,United Kingdom,2011,6,1,8,6.96
2011-06-01 08:38:00,555158,21982,PACK OF 12 SUKI TISSUES ,24,0.29,14842,United Kingdom,2011,6,1,8,6.96
2011-06-01 08:38:00,555158,21931,JUMBO STORAGE BAG SUKI,10,2.08,14842,United Kingdom,2011,6,1,8,20.8
2011-06-01 08:38:00,555158,21935,SUKI  SHOULDER BAG,10,1.65,14842,United Kingdom,2011,6,1,8,16.5
2011-06-01 08:38:00,555158,22355,CHARLOTTE BAG SUKI DESIGN,10,0.85,14842,United Kingdom,2011,6,1,8,8.5
2011-06-01 08:38:00,555158,23202,JUMBO BAG VINTAGE LEAF,10,2.08,14842,United Kingdom,2011,6,1,8,20.8
2011-06-01 08:38:00,555158,22077,6 RIBBONS RUSTIC CHARM,12,1.65,14842,United Kingdom,2011,6,1,8,19.8
2011-06-01 08:38:00,555158,22507,MEMO BOARD RETROSPOT  DESIGN,4,4.95,14842,United Kingdom,2011,6,1,8,19.8
2011-06-01 08:38:00,555158,21154,RED RETROSPOT OVEN GLOVE ,10,1.25,14842,United Kingdom,2011,6,1,8,12.5
2011-06-01 08:38:00,555158,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2.55,14842,United Kingdom,2011,6,1,8,15.3
2011-06-01 08:38:00,555158,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2.1,14842,United Kingdom,2011,6,1,8,25.2
2011-06-01 08:38:00,555158,23299,FOOD COVER WITH BEADS SET 2 ,6,3.75,14842,United Kingdom,2011,6,1,8,22.5
2011-06-01 08:38:00,555158,23298,SPOTTY BUNTING,3,4.95,14842,United Kingdom,2011,6,1,8,14.85
2011-06-01 08:38:00,555158,22961,JAM MAKING SET PRINTED,12,1.45,14842,United Kingdom,2011,6,1,8,17.4
2011-06-01 08:38:00,555158,22960,JAM MAKING SET WITH JARS,12,3.75,14842,United Kingdom,2011,6,1,8,45.0
2011-06-01 08:38:00,555158,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,0.85,14842,United Kingdom,2011,6,1,8,10.2
2011-06-01 08:38:00,555158,22969,HOMEMADE JAM SCENTED CANDLES,12,1.45,14842,United Kingdom,2011,6,1,8,17.4
2011-06-01 08:38:00,555158,22978,PANTRY ROLLING PIN,6,3.75,14842,United Kingdom,2011,6,1,8,22.5
2011-06-01 08:38:00,555158,22993,SET OF 4 PANTRY JELLY MOULDS,12,1.25,14842,United Kingdom,2011,6,1,8,15.0
2011-06-01 08:38:00,555158,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,22423,REGENCY CAKESTAND 3 TIER,2,12.75,14842,United Kingdom,2011,6,1,8,25.5
2011-06-01 08:38:00,555158,23172,REGENCY TEA PLATE PINK,12,1.65,14842,United Kingdom,2011,6,1,8,19.8
2011-06-01 08:38:00,555158,23171,REGENCY TEA PLATE GREEN ,12,1.65,14842,United Kingdom,2011,6,1,8,19.8
2011-06-01 08:38:00,555158,23170,REGENCY TEA PLATE ROSES ,12,1.65,14842,United Kingdom,2011,6,1,8,19.8
2011-06-01 08:38:00,555158,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,22698,PINK REGENCY TEACUP AND SAUCER,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,22697,GREEN REGENCY TEACUP AND SAUCER,6,2.95,14842,United Kingdom,2011,6,1,8,17.7
2011-06-01 08:38:00,555158,21975,PACK OF 60 DINOSAUR CAKE CASES,24,0.55,14842,United Kingdom,2011,6,1,8,13.2
2011-06-01 08:38:00,555158,22781,GUMBALL MAGAZINE RACK,2,7.65,14842,United Kingdom,2011,6,1,8,15.3
2011-06-01 08:38:00,555158,22467,GUMBALL COAT RACK,6,2.55,14842,United Kingdom,2011,6,1,8,15.3
2011-06-01 08:38:00,555158,22193,RED DINER WALL CLOCK,2,8.5,14842,United Kingdom,2011,6,1,8,17.0
2011-06-01 08:38:00,555158,22191,IVORY DINER WALL CLOCK,2,8.5,14842,United Kingdom,2011,6,1,8,17.0
2011-06-01 08:38:00,555158,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,3.75,14842,United Kingdom,2011,6,1,8,15.0
2011-06-01 08:38:00,555158,22728,ALARM CLOCK BAKELIKE PINK,4,3.75,14842,United Kingdom,2011,6,1,8,15.0
2011-06-01 08:38:00,555158,22727,ALARM CLOCK BAKELIKE RED ,4,3.75,14842,United Kingdom,2011,6,1,8,15.0
2011-06-01 08:38:00,555158,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,0.85,14842,United Kingdom,2011,6,1,8,10.2
2011-06-01 08:38:00,555158,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,0.83,14842,United Kingdom,2011,6,1,8,9.96
2011-06-01 08:38:00,555158,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,0.65,14842,United Kingdom,2011,6,1,8,10.4
2011-06-01 08:38:00,555158,48194,DOORMAT HEARTS,2,7.95,14842,United Kingdom,2011,6,1,8,15.9
2011-06-01 08:38:00,555158,48138,DOORMAT UNION FLAG,2,7.95,14842,United Kingdom,2011,6,1,8,15.9
2011-06-01 08:38:00,555158,48111,DOORMAT 3 SMILEY CATS,2,7.95,14842,United Kingdom,2011,6,1,8,15.9
2011-06-01 08:38:00,555158,48188,DOORMAT WELCOME PUPPIES,2,7.95,14842,United Kingdom,2011,6,1,8,15.9
2011-06-01 08:38:00,555158,23284,DOORMAT KEEP CALM AND COME IN,2,7.95,14842,United Kingdom,2011,6,1,8,15.9
2011-06-01 08:38:00,555158,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,7.95,14842,United Kingdom,2011,6,1,8,15.9
2011-06-01 08:38:00,555158,84879,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,14842,United Kingdom,2011,6,1,8,13.52
2011-06-01 08:38:00,555158,22501,PICNIC BASKET WICKER LARGE,2,9.95,14842,United Kingdom,2011,6,1,8,19.9
2011-06-01 09:06:00,555159,22916,HERB MARKER THYME,12,0.65,15124,United Kingdom,2011,6,1,9,7.8
2011-06-01 09:06:00,555159,22919,HERB MARKER MINT,12,0.65,15124,United Kingdom,2011,6,1,9,7.8
2011-06-01 09:06:00,555159,22917,HERB MARKER ROSEMARY,12,0.65,15124,United Kingdom,2011,6,1,9,7.8
2011-06-01 09:06:00,555159,22920,HERB MARKER BASIL,12,0.65,15124,United Kingdom,2011,6,1,9,7.8
2011-06-01 09:06:00,555159,22918,HERB MARKER PARSLEY,12,0.65,15124,United Kingdom,2011,6,1,9,7.8
2011-06-01 09:06:00,555159,22921,HERB MARKER CHIVES ,12,0.65,15124,United Kingdom,2011,6,1,9,7.8
2011-06-01 09:06:00,555159,22961,JAM MAKING SET PRINTED,12,1.45,15124,United Kingdom,2011,6,1,9,17.4
2011-06-01 09:06:00,555159,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,4.15,15124,United Kingdom,2011,6,1,9,16.6
2011-06-01 09:06:00,555159,22487,WHITE WOOD GARDEN PLANT LADDER,1,9.95,15124,United Kingdom,2011,6,1,9,9.95
2011-06-01 11:13:00,555194,21988,PACK OF 6 SKULL PAPER PLATES,96,0.64,16422,United Kingdom,2011,6,1,11,61.44
2011-06-01 11:13:00,555194,21989,PACK OF 20 SKULL PAPER NAPKINS,96,0.72,16422,United Kingdom,2011,6,1,11,69.12
2011-06-01 11:13:00,555194,21243,PINK  POLKADOT PLATE ,96,1.45,16422,United Kingdom,2011,6,1,11,139.2
2011-06-01 11:13:00,555194,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,2.95,16422,United Kingdom,2011,6,1,11,35.4
2011-06-01 11:13:00,555194,22090,PAPER BUNTING RETROSPOT,40,2.55,16422,United Kingdom,2011,6,1,11,102.0
2011-06-01 11:13:00,555194,22088,PAPER BUNTING COLOURED LACE,40,2.55,16422,United Kingdom,2011,6,1,11,102.0
2011-06-01 11:13:00,555194,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,0.55,16422,United Kingdom,2011,6,1,11,79.2
2011-06-01 11:27:00,555195,23084,RABBIT NIGHT LIGHT,6,2.08,15240,United Kingdom,2011,6,1,11,12.48
2011-06-01 11:27:00,555195,23100,SILVER BELLS TABLE DECORATION,12,1.25,15240,United Kingdom,2011,6,1,11,15.0
2011-06-01 11:27:00,555195,23112,PARISIENNE CURIO CABINET,2,7.5,15240,United Kingdom,2011,6,1,11,15.0
2011-06-01 11:27:00,555195,22423,REGENCY CAKESTAND 3 TIER,1,12.75,15240,United Kingdom,2011,6,1,11,12.75
2011-06-01 11:27:00,555195,22457,NATURAL SLATE HEART CHALKBOARD ,6,2.95,15240,United Kingdom,2011,6,1,11,17.7
2011-06-01 11:27:00,555195,22469,HEART OF WICKER SMALL,40,1.45,15240,United Kingdom,2011,6,1,11,58.0
